Datetime,open,high,low,close,volume
2025-11-05 00:00:00+00:00,0.8103399872779846,0.8105700016021729,0.8095200061798096,0.8095999956130981,0
2025-11-05 01:00:00+00:00,0.8095800280570984,0.8097100257873535,0.8078799843788147,0.808650016784668,0
2025-11-05 02:00:00+00:00,0.808650016784668,0.8091999888420105,0.8083800077438354,0.8090699911117554,0
2025-11-05 03:00:00+00:00,0.8090699911117554,0.8098999857902527,0.8089100122451782,0.809689998626709,0
2025-11-05 04:00:00+00:00,0.809719979763031,0.8098000288009644,0.8094599843025208,0.8095200061798096,0
2025-11-05 05:00:00+00:00,0.8095200061798096,0.809660017490387,0.8088899850845337,0.8089900016784668,0
2025-11-05 06:00:00+00:00,0.8089900016784668,0.8092600107192993,0.8086199760437012,0.8090999722480774,0
2025-11-05 07:00:00+00:00,0.8090999722480774,0.8096100091934204,0.8088200092315674,0.809499979019165,0
2025-11-05 08:00:00+00:00,0.809499979019165,0.8101000189781189,0.8091700077056885,0.8100100159645081,0
2025-11-05 09:00:00+00:00,0.8100100159645081,0.81072998046875,0.8095600008964539,0.8105700016021729,0
2025-11-05 10:00:00+00:00,0.8105700016021729,0.8116499781608582,0.8105000257492065,0.810699999332428,0
2025-11-05 11:00:00+00:00,0.810699999332428,0.8109400272369385,0.8099200129508972,0.8100399971008301,0
2025-11-05 12:00:00+00:00,0.8100399971008301,0.8101000189781189,0.8095399737358093,0.8097299933433533,0
2025-11-05 13:00:00+00:00,0.8097299933433533,0.8112499713897705,0.8094800114631653,0.8109700083732605,0
2025-11-05 14:00:00+00:00,0.8109599947929382,0.8112999796867371,0.8099499940872192,0.810479998588562,0
2025-11-05 15:00:00+00:00,0.8105000257492065,0.8124200105667114,0.8097000122070312,0.8111500144004822,0
2025-11-05 16:00:00+00:00,0.8111500144004822,0.8119500279426575,0.8106200098991394,0.8107600212097168,0
2025-11-05 17:00:00+00:00,0.8107500076293945,0.8114399909973145,0.810509979724884,0.8109899759292603,0
2025-11-05 18:00:00+00:00,0.8109999895095825,0.811020016670227,0.8104000091552734,0.8108199834823608,0
2025-11-05 19:00:00+00:00,0.8108199834823608,0.8108900189399719,0.8101400136947632,0.8103299736976624,0
2025-11-05 20:00:00+00:00,0.8103700280189514,0.8103700280189514,0.8099300265312195,0.810230016708374,0
2025-11-05 21:00:00+00:00,0.8102099895477295,0.8102999925613403,0.8096799850463867,0.8097400069236755,0
2025-11-05 22:00:00+00:00,0.8098800182342529,0.8102999925613403,0.8088600039482117,0.8101800084114075,0
2025-11-05 23:00:00+00:00,0.810259997844696,0.8104199767112732,0.809660017490387,0.8097100257873535,0
2025-11-06 00:00:00+00:00,0.8098300099372864,0.8101000189781189,0.8089900016784668,0.8090500235557556,0
2025-11-06 01:00:00+00:00,0.8090000152587891,0.8090999722480774,0.808650016784668,0.8089799880981445,0
2025-11-06 02:00:00+00:00,0.8089799880981445,0.8094499707221985,0.8087999820709229,0.8093299865722656,0
2025-11-06 03:00:00+00:00,0.8093299865722656,0.8094300031661987,0.8090500235557556,0.8091999888420105,0
2025-11-06 04:00:00+00:00,0.8092300295829773,0.8094599843025208,0.8091300129890442,0.8092600107192993,0
2025-11-06 05:00:00+00:00,0.8092600107192993,0.809499979019165,0.8090000152587891,0.8090800046920776,0
2025-11-06 06:00:00+00:00,0.8090999722480774,0.8097400069236755,0.808929979801178,0.8095800280570984,0
2025-11-06 07:00:00+00:00,0.8095700144767761,0.8095999956130981,0.8087000250816345,0.8089399933815002,0
2025-11-06 08:00:00+00:00,0.8089200258255005,0.8099200129508972,0.8082699775695801,0.8084499835968018,0
2025-11-06 09:00:00+00:00,0.8084499835968018,0.8093000054359436,0.8082600235939026,0.8088700175285339,0
2025-11-06 10:00:00+00:00,0.8088700175285339,0.809469997882843,0.8087000250816345,0.8092799782752991,0
2025-11-06 11:00:00+00:00,0.8092799782752991,0.8093299865722656,0.8085299730300903,0.808650016784668,0
2025-11-06 12:00:00+00:00,0.808650016784668,0.808929979801178,0.8079800009727478,0.8082500100135803,0
2025-11-06 13:00:00+00:00,0.8082500100135803,0.8083199858665466,0.8067700266838074,0.8075299859046936,0
2025-11-06 14:00:00+00:00,0.8075299859046936,0.8087900280952454,0.8073700070381165,0.8086100220680237,0
2025-11-06 15:00:00+00:00,0.8086199760437012,0.8086299896240234,0.8068400025367737,0.8069400191307068,0
2025-11-06 16:00:00+00:00,0.8069400191307068,0.8078200221061707,0.8067899942398071,0.8070200085639954,0
2025-11-06 17:00:00+00:00,0.8070200085639954,0.807479977607727,0.8066099882125854,0.8071200251579285,0
2025-11-06 18:00:00+00:00,0.8071200251579285,0.8073999881744385,0.8065400123596191,0.806689977645874,0
2025-11-06 19:00:00+00:00,0.8067100048065186,0.8068000078201294,0.8062899708747864,0.8065999746322632,0
2025-11-06 20:00:00+00:00,0.8065999746322632,0.806659996509552,0.8059700131416321,0.8061800003051758,0
2025-11-06 21:00:00+00:00,0.8061699867248535,0.8063099980354309,0.805840015411377,0.8061000108718872,0
2025-11-06 22:00:00+00:00,0.8061599731445312,0.8068000078201294,0.8056600093841553,0.8061299920082092,0
2025-11-06 23:00:00+00:00,0.8061400055885315,0.806439995765686,0.8059399724006653,0.8061699867248535,0
2025-11-07 00:00:00+00:00,0.8061500191688538,0.8071600198745728,0.8060700297355652,0.8069599866867065,0
2025-11-07 01:00:00+00:00,0.8069499731063843,0.8071699738502502,0.8067299723625183,0.8069300055503845,0
2025-11-07 02:00:00+00:00,0.8069499731063843,0.807200014591217,0.8065400123596191,0.8071200251579285,0
2025-11-07 03:00:00+00:00,0.8071200251579285,0.8075000047683716,0.8069999814033508,0.8073899745941162,0
2025-11-07 04:00:00+00:00,0.8073899745941162,0.8078699707984924,0.8073300123214722,0.8073999881744385,0
2025-11-07 05:00:00+00:00,0.8073700070381165,0.8077099919319153,0.8073400259017944,0.8076199889183044,0
2025-11-07 06:00:00+00:00,0.807640016078949,0.8079299926757812,0.8074600100517273,0.8077899813652039,0
2025-11-07 07:00:00+00:00,0.8078200221061707,0.8079599738121033,0.8074399828910828,0.8075000047683716,0
2025-11-07 08:00:00+00:00,0.8074600100517273,0.8084400296211243,0.807449996471405,0.8082299828529358,0
2025-11-07 09:00:00+00:00,0.8082600235939026,0.8082699775695801,0.8076500296592712,0.8081899881362915,0
2025-11-07 10:00:00+00:00,0.8081700205802917,0.8081700205802917,0.8067899942398071,0.807129979133606,0
2025-11-07 11:00:00+00:00,0.8070999979972839,0.8072299957275391,0.8053100109100342,0.8057900071144104,0
2025-11-07 12:00:00+00:00,0.8057900071144104,0.8062499761581421,0.8054599761962891,0.8058000206947327,0
