Datetime,open,high,low,close,volume,returns,log_returns,returns_lag_1,log_returns_lag_1,returns_lag_2,log_returns_lag_2,returns_lag_3,log_returns_lag_3,returns_lag_5,log_returns_lag_5,returns_lag_10,log_returns_lag_10
2024-02-12 00:00:00+00:00,1.0800302028656006,1.080263614654541,1.07991361618042,1.0801469087600708,0,,,,,,,,,,,,
2024-02-12 01:00:00+00:00,1.0801469087600708,1.0801469087600708,1.0796804428100586,1.07991361618042,0,-0.00021598226848484892,-0.00021600559601394774,,,,,,,,,,
2024-02-12 02:00:00+00:00,1.07991361618042,1.0800302028656006,1.079563856124878,1.0797970294952393,0,-0.00010795926955065038,-0.0001079650975720544,-0.00021598226848484892,-0.00021600559601394774,,,,,,,,
2024-02-12 03:00:00+00:00,1.07991361618042,1.0800302028656006,1.0794472694396973,1.0794472694396973,0,-0.00032391277803889285,-0.00032396524911378825,-0.00010795926955065038,-0.0001079650975720544,-0.00021598226848484892,-0.00021600559601394774,,,,,,
2024-02-12 04:00:00+00:00,1.0794472694396973,1.0796804428100586,1.0793308019638062,1.0793308019638062,0,-0.00010789547501621755,-0.00010790129615170191,-0.00032391277803889285,-0.00032396524911378825,-0.00010795926955065038,-0.0001079650975720544,-0.00021598226848484892,-0.00021600559601394774,,,,
2024-02-12 05:00:00+00:00,1.0793308019638062,1.0796804428100586,1.0793308019638062,1.0794472694396973,0,0.00010790711770591876,0.00010790129615168062,-0.00010789547501621755,-0.00010790129615170191,-0.00032391277803889285,-0.00032396524911378825,-0.00010795926955065038,-0.0001079650975720544,,,,
2024-02-12 06:00:00+00:00,1.0794472694396973,1.079563856124878,1.0793308019638062,1.0794472694396973,0,0.0,0.0,0.00010790711770591876,0.00010790129615168062,-0.00010789547501621755,-0.00010790129615170191,-0.00032391277803889285,-0.00032396524911378825,-0.00021598226848484892,-0.00021600559601394774,,
2024-02-12 07:00:00+00:00,1.079563856124878,1.0807305574417114,1.0793308019638062,1.0807305574417114,0,0.0011888380640217022,0.0011881319556274188,0.0,0.0,0.00010790711770591876,0.00010790129615168062,-0.00010789547501621755,-0.00010790129615170191,-0.00010795926955065038,-0.0001079650975720544,,
2024-02-12 08:00:00+00:00,1.0803803205490112,1.0803803205490112,1.077818512916565,1.077818512916565,0,-0.0026945148400724372,-0.002698151579485347,0.0011888380640217022,0.0011881319556274188,0.0,0.0,0.00010790711770591876,0.00010790129615168062,-0.00032391277803889285,-0.00032396524911378825,,
2024-02-12 09:00:00+00:00,1.077818512916565,1.0780508518218994,1.0770059823989868,1.0771219730377195,0,-0.0006462496890692337,-0.0006464585984094578,-0.0026945148400724372,-0.002698151579485347,0.0011888380640217022,0.0011881319556274188,0.0,0.0,-0.00010789547501621755,-0.00010790129615170191,,
2024-02-12 10:00:00+00:00,1.0773539543151855,1.0781670808792114,1.0771219730377195,1.077818512916565,0,0.0006466675978031855,0.000646458598409398,-0.0006462496890692337,-0.0006464585984094578,-0.0026945148400724372,-0.002698151579485347,0.0011888380640217022,0.0011881319556274188,0.00010790711770591876,0.00010790129615168062,,
2024-02-12 11:00:00+00:00,1.0780508518218994,1.0780508518218994,1.076658010482788,1.0773539543151855,0,-0.0004310174633410657,-0.0004311103780674572,0.0006466675978031855,0.000646458598409398,-0.0006462496890692337,-0.0006464585984094578,-0.0026945148400724372,-0.002698151579485347,0.0,0.0,-0.00021598226848484892,-0.00021600559601394774
2024-02-12 12:00:00+00:00,1.0772379636764526,1.07758629322052,1.0768898725509644,1.0772379636764526,0,-0.0001076625172891088,-0.0001076683133139368,-0.0004310174633410657,-0.0004311103780674572,0.0006466675978031855,0.000646458598409398,-0.0006462496890692337,-0.0006464585984094578,0.0011888380640217022,0.0011881319556274188,-0.00010795926955065038,-0.0001079650975720544
2024-02-12 13:00:00+00:00,1.0772379636764526,1.07758629322052,1.0765421390533447,1.076658010482788,0,-0.0005383705487739254,-0.0005385155222331147,-0.0001076625172891088,-0.0001076683133139368,-0.0004310174633410657,-0.0004311103780674572,0.0006466675978031855,0.000646458598409398,-0.0026945148400724372,-0.002698151579485347,-0.00032391277803889285,-0.00032396524911378825
2024-02-12 14:00:00+00:00,1.076774001121521,1.07758629322052,1.076658010482788,1.07758629322052,0,0.0008621890411752986,0.0008618175697076888,-0.0005383705487739254,-0.0005385155222331147,-0.0001076625172891088,-0.0001076683133139368,-0.0004310174633410657,-0.0004311103780674572,-0.0006462496890692337,-0.0006464585984094578,-0.00010789547501621755,-0.00010790129615170191
2024-02-12 15:00:00+00:00,1.077470064163208,1.077470064163208,1.0759629011154177,1.0770059823989868,0,-0.0005385283992420664,-0.0005386734577415471,0.0008621890411752986,0.0008618175697076888,-0.0005383705487739254,-0.0005385155222331147,-0.0001076625172891088,-0.0001076683133139368,0.0006466675978031855,0.000646458598409398,0.00010790711770591876,0.00010790129615168062
2024-02-12 16:00:00+00:00,1.0771219730377195,1.0780508518218994,1.0768898725509644,1.07758629322052,0,0.0005388185683430358,0.0005386734577414247,-0.0005385283992420664,-0.0005386734577415471,0.0008621890411752986,0.0008618175697076888,-0.0005383705487739254,-0.0005385155222331147,-0.0004310174633410657,-0.0004311103780674572,0.0,0.0
2024-02-12 17:00:00+00:00,1.07758629322052,1.078515887260437,1.07758629322052,1.078515887260437,0,0.00086266319993622,0.0008622913198940748,0.0005388185683430358,0.0005386734577414247,-0.0005385283992420664,-0.0005386734577415471,0.0008621890411752986,0.0008618175697076888,-0.0001076625172891088,-0.0001076683133139368,0.0011888380640217022,0.0011881319556274188
2024-02-12 18:00:00+00:00,1.0786322355270386,1.0788650512695312,1.078399658203125,1.078515887260437,0,0.0,0.0,0.00086266319993622,0.0008622913198940748,0.0005388185683430358,0.0005386734577414247,-0.0005385283992420664,-0.0005386734577415471,-0.0005383705487739254,-0.0005385155222331147,-0.0026945148400724372,-0.002698151579485347
2024-02-12 19:00:00+00:00,1.078399658203125,1.078515887260437,1.0771219730377195,1.0772379636764526,0,-0.0011848908292213522,-0.0011855933673687754,0.0,0.0,0.00086266319993622,0.0008622913198940748,0.0005388185683430358,0.0005386734577414247,0.0008621890411752986,0.0008618175697076888,-0.0006462496890692337,-0.0006464585984094578
2024-02-12 20:00:00+00:00,1.0772379636764526,1.077702283859253,1.0772379636764526,1.077702283859253,0,0.0004310284249691154,0.0004309355589018679,-0.0011848908292213522,-0.0011855933673687754,0.0,0.0,0.00086266319993622,0.0008622913198940748,-0.0005385283992420664,-0.0005386734577415471,0.0006466675978031855,0.000646458598409398
2024-02-12 21:00:00+00:00,1.077702283859253,1.077818512916565,1.0773539543151855,1.077470064163208,0,-0.00021547666690779899,-0.00021549988534020335,0.0004310284249691154,0.0004309355589018679,-0.0011848908292213522,-0.0011855933673687754,0.0,0.0,0.0005388185683430358,0.0005386734577414247,-0.0004310174633410657,-0.0004311103780674572
2024-02-12 22:00:00+00:00,1.077470064163208,1.077818512916565,1.0773539543151855,1.077470064163208,0,0.0,0.0,-0.00021547666690779899,-0.00021549988534020335,0.0004310284249691154,0.0004309355589018679,-0.0011848908292213522,-0.0011855933673687754,0.00086266319993622,0.0008622913198940748,-0.0001076625172891088,-0.0001076683133139368
2024-02-12 23:00:00+00:00,1.077470064163208,1.07758629322052,1.0773539543151855,1.077470064163208,0,0.0,0.0,0.0,0.0,-0.00021547666690779899,-0.00021549988534020335,0.0004310284249691154,0.0004309355589018679,0.0,0.0,-0.0005383705487739254,-0.0005385155222331147
2024-02-13 00:00:00+00:00,1.077470064163208,1.07758629322052,1.0770059823989868,1.07758629322052,0,0.00010787219169960949,0.00010786637391311961,0.0,0.0,0.0,0.0,-0.00021547666690779899,-0.00021549988534020335,-0.0011848908292213522,-0.0011855933673687754,0.0008621890411752986,0.0008618175697076888
2024-02-13 01:00:00+00:00,1.077702283859253,1.077702283859253,1.0768898725509644,1.0770059823989868,0,-0.0005385283992420664,-0.0005386734577415471,0.00010787219169960949,0.00010786637391311961,0.0,0.0,0.0,0.0,0.0004310284249691154,0.0004309355589018679,-0.0005385283992420664,-0.0005386734577415471
2024-02-13 02:00:00+00:00,1.0770059823989868,1.0770059823989868,1.0765421390533447,1.076658010482788,0,-0.0003230919065311255,-0.0003231441119662303,-0.0005385283992420664,-0.0005386734577415471,0.00010787219169960949,0.00010786637391311961,0.0,0.0,-0.00021547666690779899,-0.00021549988534020335,0.0005388185683430358,0.0005386734577414247
2024-02-13 03:00:00+00:00,1.076774001121521,1.076774001121521,1.0764262676239014,1.0765421390533447,0,-0.00010762138795716858,-0.00010762717955427836,-0.0003230919065311255,-0.0003231441119662303,-0.0005385283992420664,-0.0005386734577415471,0.00010787219169960949,0.00010786637391311961,0.0,0.0,0.00086266319993622,0.0008622913198940748
2024-02-13 04:00:00+00:00,1.0764262676239014,1.076658010482788,1.0764262676239014,1.076658010482788,0,0.00010763297156701768,0.00010762717955433747,-0.00010762138795716858,-0.00010762717955427836,-0.0003230919065311255,-0.0003231441119662303,-0.0005385283992420664,-0.0005386734577415471,0.0,0.0,0.0,0.0
2024-02-13 05:00:00+00:00,1.076658010482788,1.0771219730377195,1.076658010482788,1.0770059823989868,0,0.000323196328649189,0.0003231441119662867,0.00010763297156701768,0.00010762717955433747,-0.00010762138795716858,-0.00010762717955427836,-0.0003230919065311255,-0.0003231441119662303,0.00010787219169960949,0.00010786637391311961,-0.0011848908292213522,-0.0011855933673687754
2024-02-13 06:00:00+00:00,1.0768898725509644,1.077470064163208,1.0768898725509644,1.0773539543151855,0,0.0003230919065311255,0.0003230397235807159,0.000323196328649189,0.0003231441119662867,0.00010763297156701768,0.00010762717955433747,-0.00010762138795716858,-0.00010762717955427836,-0.0005385283992420664,-0.0005386734577415471,0.0004310284249691154,0.0004309355589018679
2024-02-13 07:00:00+00:00,1.077470064163208,1.0780508518218994,1.0770059823989868,1.077470064163208,0,0.00010777316735821607,0.0001077673602476449,0.0003230919065311255,0.0003230397235807159,0.000323196328649189,0.0003231441119662867,0.00010763297156701768,0.00010762717955433747,-0.0003230919065311255,-0.0003231441119662303,-0.00021547666690779899,-0.00021549988534020335
2024-02-13 08:00:00+00:00,1.07758629322052,1.077818512916565,1.0765421390533447,1.0770059823989868,0,-0.00043071429978114306,-0.0004308070838283948,0.00010777316735821607,0.0001077673602476449,0.0003230919065311255,0.0003230397235807159,0.000323196328649189,0.0003231441119662867,-0.00010762138795716858,-0.00010762717955427836,0.0,0.0
2024-02-13 09:00:00+00:00,1.0771219730377195,1.0772379636764526,1.0761945247650146,1.0770059823989868,0,0.0,0.0,-0.00043071429978114306,-0.0004308070838283948,0.00010777316735821607,0.0001077673602476449,0.0003230919065311255,0.0003230397235807159,0.00010763297156701768,0.00010762717955433747,0.0,0.0
2024-02-13 10:00:00+00:00,1.0772379636764526,1.077934741973877,1.0771219730377195,1.0773539543151855,0,0.0003230919065311255,0.0003230397235807159,0.0,0.0,-0.00043071429978114306,-0.0004308070838283948,0.00010777316735821607,0.0001077673602476449,0.000323196328649189,0.0003231441119662867,0.00010787219169960949,0.00010786637391311961
2024-02-13 11:00:00+00:00,1.07758629322052,1.078515887260437,1.07758629322052,1.0781670808792114,0,0.0007547441217150563,0.0007544594455998355,0.0003230919065311255,0.0003230397235807159,0.0,0.0,-0.00043071429978114306,-0.0004308070838283948,0.0003230919065311255,0.0003230397235807159,-0.0005385283992420664,-0.0005386734577415471
2024-02-13 12:00:00+00:00,1.0781670808792114,1.0788650512695312,1.077934741973877,1.0787487030029297,0,0.0005394545372725545,0.0005393090839816035,0.0007547441217150563,0.0007544594455998355,0.0003230919065311255,0.0003230397235807159,0.0,0.0,0.00010777316735821607,0.0001077673602476449,-0.0003230919065311255,-0.0003231441119662303
2024-02-13 13:00:00+00:00,1.0788650512695312,1.0796804428100586,1.0706638097763062,1.0710078477859497,0,-0.007175772443972939,-0.007201642129998863,0.0005394545372725545,0.0005393090839816035,0.0007547441217150563,0.0007544594455998355,0.0003230919065311255,0.0003230397235807159,-0.00043071429978114306,-0.0004308070838283948,-0.00010762138795716858,-0.00010762717955427836
2024-02-13 14:00:00+00:00,1.0706638097763062,1.0725010633468628,1.070549249649048,1.072041153907776,0,0.0009647978994389295,0.0009643327810849822,-0.007175772443972939,-0.007201642129998863,0.0005394545372725545,0.0005393090839816035,0.0007547441217150563,0.0007544594455998355,0.0,0.0,0.00010763297156701768,0.00010762717955433747
2024-02-13 15:00:00+00:00,1.0721560716629028,1.072961449623108,1.070893168449402,1.071926236152649,0,-0.00010719528322977734,-0.00010720102905477125,0.0009647978994389295,0.0009643327810849822,-0.007175772443972939,-0.007201642129998863,0.0005394545372725545,0.0005393090839816035,0.0003230919065311255,0.0003230397235807159,0.000323196328649189,0.0003231441119662867
2024-02-13 16:00:00+00:00,1.072041153907776,1.0723860263824463,1.0715816020965576,1.0722709894180298,0,0.00032162032587068623,0.000321568617140435,-0.00010719528322977734,-0.00010720102905477125,0.0009647978994389295,0.0009643327810849822,-0.007175772443972939,-0.007201642129998863,0.0007547441217150563,0.0007544594455998355,0.0003230919065311255,0.0003230397235807159
2024-02-13 17:00:00+00:00,1.0722709894180298,1.0722709894180298,1.0715816020965576,1.0716965198516846,0,-0.0005357503578987677,-0.000535893923400898,0.00032162032587068623,0.000321568617140435,-0.00010719528322977734,-0.00010720102905477125,0.0009647978994389295,0.0009643327810849822,0.0005394545372725545,0.0005393090839816035,0.00010777316735821607,0.0001077673602476449
2024-02-13 18:00:00+00:00,1.071926236152649,1.0722709894180298,1.0711225271224976,1.0711225271224976,0,-0.0005355926034605885,-0.0005357360844128745,-0.0005357503578987677,-0.000535893923400898,0.00032162032587068623,0.000321568617140435,-0.00010719528322977734,-0.00010720102905477125,-0.007175772443972939,-0.007201642129998863,-0.00043071429978114306,-0.0004308070838283948
